"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"King of Greed (Kings of Sin Book 3)","B0C13VFWML","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"King of Sloth (Kings of Sin Book 4)","B0CJ68GRM1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"King of Wrath: Kings of Sin","B0BZQJ8C1B","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Bridgerton: The Duke and I (Bridgertons Book 1)","B00UG8RP8Q","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Pucking Around: A Why Choose Hockey Romance (Jacksonville Rays Book 1)","B0BPVJ4RVR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pucking Around: A Why Choose Hockey Romance (Jacksonville Rays Book 1)","B0BPVJ4RVR","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Idea of You: A Novel","B01MQLZ12X","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Idea of You: A Novel","B01MQLZ12X","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Pucking Ever After: Volume 1 (Jacksonville Rays)","B0C2JYSCLX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pucking Ever After: Volume 1 (Jacksonville Rays)","B0C2JYSCLX","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"That One Night: A Pucking Around Prequel Novella (Jacksonville Rays)","B0BSVL9789","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Idea of You","B07BN1CZ6J","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Found in You (Fixed Book 2)","B00FIOHII0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Found in You (Fixed Book 2)","B00FIOHII0","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Forever with You (Fixed Book 3)","B00HLU14CA","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Forever with You (Fixed Book 3)","B00HLU14CA","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Hudson (Fixed Book 4)","B00IUS9FOG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Hudson (Fixed Book 4)","B00IUS9FOG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fixed Forever","B074N6J64B","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fixed Forever","B074N6J64B","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fixed on You","B00IFVAAGA","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fixed on You","B00IFVAAGA","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Royally In Trouble: A Royal Romance Duet (Not Really Royal Book 2)","B0B89YQFNX","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Royally In Trouble: A Royal Romance Duet (Not Really Royal Book 2)","B0B89YQFNX","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Wallbanger (The Cocktail Series Book 1)","B00B73MULG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Wallbanger (The Cocktail Series Book 1)","B00B73MULG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Perfectly Imperfect","B017O4W3V8","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Perfectly Imperfect","B017O4W3V8","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Perfectly Imperfect","B017O4W3V8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fixed on You","B00J2XQUU0","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Their Last Resort","B0CBNLZSPG","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Make Me: A Dark Crime Syndicate Romance (The Fox Family Crime Syndicate Book 1)","B0BCHJ9885","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Perfectly Imperfect","B01B8L24S0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"33 Unplayed Voicemails","B0B9NZLGB2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Royally Inconvenient Marriage","B07ZQSHD99","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Heidi's Guide to Four Letter Words","B07SYD5Q5M","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Kismet","B09QD3FVHQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Bigger Rock (The Big Rock Collections Book 1)","B0798BZNLY","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Never Have I Ever","B07S2VLB1C","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"After the Fairy Tale","B08MQP56R2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Royally Not Ready: A Royal Romance Duet (Not Really Royal Book 1)","B09X6HZ4FT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Royally Not Ready: A Royal Romance Duet (Not Really Royal Book 1)","B09X6HZ4FT","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Priceless: A Dark College Romance","B083GY7J9P","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Priceless: A Dark College Romance","B083GY7J9P","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Bodyguard: A Novel","B09CNFRZDC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Bodyguard: A Novel","B09CNFRZDC","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Spanish Love Deception: A Novel (The Love Deception Series)","B09HJDSQ5P","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Spanish Love Deception: A Novel (The Love Deception Series)","B09HJDSQ5P","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"American Prince: American Queen Series, Book 2","B072KPRX1D","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Casanova: The Miles High Club, Book 3","B0977K6JXF","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Stopover (The Miles High Club Book 1)","B07QNKVR3N","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Someone Exactly Like Me: A Slow Burn, Forced Proximity, Strangers to Friends to Lovers Romance (Wounded Hearts Series Book 1) (Wounded Hearts Romance)","B099QTBDB4","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Marriage Auction: Book One","B0BJMZ2FQ3","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Fix Her Up: A Novel","B07C1XR6BK","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Casanova (The Miles High Club Book 3)","B08X472VK3","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Casanova (The Miles High Club Book 3)","B08X472VK3","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Failure to Match: An Enemies to Lovers Billionaire Matchmaker Romance (Bad Billionaire Bosses Book 2)","B0CYWDS6CT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Failure to Match: An Enemies to Lovers Billionaire Matchmaker Romance (Bad Billionaire Bosses Book 2)","B0CYWDS6CT","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Beautifully Cruel","B07ZFZZ2GQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Beautifully Cruel","B07ZFZZ2GQ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Love Letter to Whiskey","B01M98D4TM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Please Me: A Stark Ever After Novella (1001 Dark Nights)","B0778CV9Y4","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Please Me: A Stark Ever After Novella (1001 Dark Nights)","B0778CV9Y4","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Smitten with the Best Man (Chicago Law Book 1)","B07CNF13KX","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Fix Up: 2nd Edition – originally published 2015 (First Impressions Book 1)","B0CW1KRY9H","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Duke and I","B01LZRIC6X","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Butcher & Blackbird (The Ruinous Love Trilogy Book 1)","B0CL1C4PM4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Butcher & Blackbird (The Ruinous Love Trilogy Book 1)","B0CL1C4PM4","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Getting Schooled","B07957PFQT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"P.S. It's Always Been You: Part 2","B083QPJK9K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"P.S. It's Always Been You: Part 1","B083QR12LM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Accidental Dating Experiment","B0CY5R4HZH","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
