"Product Name","ASIN","Resource Type","Our Price","Ownership Type","Relationship Status","Sortable Title","Sortable Author Name","Series Author","Series Title","Relation Type","Position In Collection","Ordered","Marketplace","Relationship Creation Date","Created At","Deleted By Customer"
"Scythe & Sparrow: The Ruinous Love Trilogy, Book 3","B0D7MYFB42","ITEM","27 USD","Item Owner","Fulfilled","Scythe Sparrow The Ruinous Love Trilogy Book 3","Weaver, Brynne","Weaver, Brynne B0CM956N3B","Ruinous Love Trilogy, The B0CM956N3B","PRIMARY",3,"Not Available","www.amazon.com","2025-02-11T22:24:35Z","2025-02-11T22:24:36Z","No"
"Unstitch (Alchemy Book 5)","B0CKBX1G7X","ITEM","6 USD","Item Owner","Terminated","Unstitch Alchemy Book 5","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",5,"Not Available","www.amazon.com","2025-01-16T00:00:00Z","2025-02-08T14:12:57Z","Yes"
"Unveil: A Hot Age Gap, Billionaire Romance (Alchemy Book 3)","B0C3B5MXTS","ITEM","6 USD","Item Owner","Terminated","Unveil A Hot Age Gap Billionaire Romance Alchemy Book 3","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",3,"Not Available","www.amazon.com","2025-01-18T00:00:00Z","2025-02-08T14:12:57Z","Yes"
"Untether (Alchemy Book 4)","B0CFYJWMTR","ITEM","6 USD","Item Owner","Terminated","Untether Alchemy Book 4","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",4,"Not Available","www.amazon.com","2025-01-19T00:00:00Z","2025-02-08T14:12:56Z","Yes"
"Unbind (Alchemy Book 6)","B0CTCQ6MM4","ITEM","6 USD","Item Owner","Terminated","Unbind Alchemy Book 6","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",6,"Not Available","www.amazon.com","2025-01-20T00:00:00Z","2025-02-08T14:12:56Z","Yes"
"Always Alchemy: The Ever After Book","B0CTCQDVJL","ITEM","6 USD","Item Owner","Terminated","Always Alchemy The Ever After Book","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",7,"Not Available","www.amazon.com","2025-01-21T00:00:00Z","2025-02-08T14:12:56Z","Yes"
"Temptation (The Hunted Series Book 1)","B00VVG6LMI","ITEM","5 USD","Item Owner","Terminated","Temptation The Hunted Series Book 1","Smoak, Ivy","Smoak, Ivy B08GM4W3Q2","Hunted Series, The B08GM4W3Q2","PRIMARY",1,"Not Available","www.amazon.com","2025-01-28T00:00:00Z","2025-02-08T14:12:56Z","Yes"
"Addiction (The Hunted Series Book 2)","B017T5CJWA","ITEM","7 USD","Item Owner","Terminated","Addiction The Hunted Series Book 2","Smoak, Ivy","Smoak, Ivy B08GM4W3Q2","Hunted Series, The B08GM4W3Q2","PRIMARY",2,"Not Available","www.amazon.com","2025-01-29T00:00:00Z","2025-02-08T14:12:56Z","Yes"
"Misdirected","B0DPQ62DJF","ITEM","5 USD","Item Owner","Fulfilled","Misdirected","Parker, Lucy","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-02-07T21:21:27Z","2025-02-07T21:21:27Z","No"
"Always a Bridesmaid","B0DTLXHDZ2","ITEM","0 USD","Item Owner","Fulfilled","Always a Bridesmaid","Clark, Erin","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-02-07T21:21:00Z","2025-02-07T21:21:00Z","No"
"House of Flame and Shadow: Crescent City, Book 3","B0CGSGXB8Y","ITEM","0 USD","Item Owner","Fulfilled","House of Flame and Shadow Crescent City Book 3","Maas, Sarah J","Maas, Sarah J B082M94N77","Crescent City B082M94N77","PRIMARY",3,"Not Available","www.amazon.com","2025-02-02T20:18:34Z","2025-02-02T20:18:35Z","No"
"House of Sky and Breath: Crescent City, Book 2","B09MZNTZ54","ITEM","0 USD","Item Owner","Fulfilled","House of Sky and Breath Crescent City Book 2","Maas, Sarah J","Maas, Sarah J B082M94N77","Crescent City B082M94N77","PRIMARY",2,"Not Available","www.amazon.com","2025-01-31T20:41:14Z","2025-01-31T20:41:21Z","No"
"House of Earth and Blood: Crescent City, Book 1","B082YHJS14","ITEM","0 USD","Item Owner","Fulfilled","House of Earth and Blood Crescent City Book 1","Maas, Sarah J","Maas, Sarah J B082M94N77","Crescent City B082M94N77","PRIMARY",1,"Not Available","www.amazon.com","2025-01-28T20:52:42Z","2025-01-28T20:52:49Z","No"
"Onyx Storm (The Empyrean Book 3)","B0CW1FKFB9","ITEM","15 USD","Item Owner","Fulfilled","Onyx Storm The Empyrean Book 3","Yarros, Rebecca","Yarros, Rebecca B0BV9WPS4M","Empyrean, The B0BV9WPS4M","PRIMARY",3,"Not Available","www.amazon.com","2025-01-24T00:00:00Z","2025-01-25T05:29:20Z","No"
"Reframing the Path to School Leadership: A Guide for Teachers and Principals","B07HQQWJ9Q","ITEM","30 USD","Item Owner","Fulfilled","Reframing the Path to School Leadership A Guide for Teachers and Principals","Bolman, Lee G","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2025-01-24T23:38:57Z","2025-01-24T23:38:58Z","No"
"Unfurl: A Hot Age Gap Romance (Alchemy Book 1)","B0BSNRZSRF","ITEM","6 USD","Item Owner","Terminated","Unfurl A Hot Age Gap Romance Alchemy Book 1","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",1,"Not Available","www.amazon.com","2025-01-15T00:00:00Z","2025-01-18T05:08:43Z","Yes"
"Undulate: A Hot Age Gap, Single Dad Romance (Alchemy Book 2)","B0BXXH97JF","ITEM","6 USD","Item Owner","Terminated","Undulate A Hot Age Gap Single Dad Romance Alchemy Book 2","Hart, Elodie","Hart, Elodie B0BTTNNS9Z","Alchemy B0BTTNNS9Z","PRIMARY",2,"Not Available","www.amazon.com","2025-01-17T00:00:00Z","2025-01-18T05:08:43Z","Yes"
"Play Along (Windy City Series Book 4)","B0CKH896T8","ITEM","6 USD","Item Owner","Terminated","Play Along Windy City Series Book 4","Tomforde, Liz","Tomforde, Liz B0B1Y8QB15","Windy City Series B0B1Y8QB15","PRIMARY",4,"Not Available","www.amazon.com","2024-12-06T00:00:00Z","2025-01-18T05:08:42Z","Yes"
"Just for the Summer","B0CDWHN8FK","ITEM","12 USD","Item Owner","Terminated","Just for the Summer","Jimenez, Abby","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-06T00:00:00Z","2025-01-18T05:08:42Z","Yes"
"Swallow Your Pride: A Forbidden Age Gap Romance (The Carlson Brothers)","B0C3SNCRXM","ITEM","3 USD","Item Owner","Terminated","Swallow Your Pride A Forbidden Age Gap Romance The Carlson Brothers","Blue, Sarah","Blue, Sarah B0C6LDNBKN","Carlson Brothers, The B0C6LDNBKN","PRIMARY",1,"Not Available","www.amazon.com","2024-12-09T00:00:00Z","2025-01-18T05:08:42Z","Yes"
"Mile High (Windy City Series Book 1)","B09X4PVC6F","ITEM","6 USD","Item Owner","Terminated","Mile High Windy City Series Book 1","Tomforde, Liz","Tomforde, Liz B0B1Y8QB15","Windy City Series B0B1Y8QB15","PRIMARY",1,"Not Available","www.amazon.com","2025-01-12T00:00:00Z","2025-01-18T05:08:42Z","Yes"
"The Right Move (Windy City Series Book 2)","B0B2L6CBXQ","ITEM","6 USD","Item Owner","Terminated","Right Move Windy City Series Book 2, The","Tomforde, Liz","Tomforde, Liz B0B1Y8QB15","Windy City Series B0B1Y8QB15","PRIMARY",2,"Not Available","www.amazon.com","2025-01-13T07:24:21Z","2025-01-18T05:08:42Z","Yes"
"Caught Up (Windy City Book 3) (Windy City Series)","B0CKRXNDCF","ITEM","6 USD","Item Owner","Terminated","Caught Up Windy City Book 3 Windy City Series","Tomforde, Liz","Tomforde, Liz B0B1Y8QB15","Windy City Series B0B1Y8QB15","PRIMARY",3,"Not Available","www.amazon.com","2025-01-14T00:00:00Z","2025-01-18T05:08:42Z","Yes"
"Funny Story","B0CCNBRNRQ","ITEM","13 USD","Item Owner","Terminated","Funny Story","Henry, Emily","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-11-05T17:49:14Z","2025-01-15T21:40:56Z","Yes"
"Variation: A Novel","B0D1LJ5DG6","ITEM","0 USD","Item Owner","Terminated","Variation A Novel","Yarros, Rebecca","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-09T22:42:25Z","2025-01-13T07:24:30Z","Yes"
"Variation: A Novel","B0CZ9VJV5F","ITEM","5 USD","Item Owner","Terminated","Variation A Novel","Yarros, Rebecca","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-09T22:42:25Z","2025-01-13T07:24:21Z","Yes"
"Saving 6 (Boys of Tommen Book 3)","B0C453T7BV","ITEM","9 USD","Item Owner","Terminated","Saving 6 Boys of Tommen Book 3","Walsh, Chloe","Walsh, Chloe B07MDWGDVH","Boys of Tommen B07MDWGDVH","PRIMARY",3,"Not Available","www.amazon.com","2024-12-14T00:00:00Z","2025-01-13T07:24:21Z","Yes"
"Redeeming 6 (Boys of Tommen Book 4)","B0C451CF7Z","ITEM","8 USD","Item Owner","Terminated","Redeeming 6 Boys of Tommen Book 4","Walsh, Chloe","Walsh, Chloe B07MDWGDVH","Boys of Tommen B07MDWGDVH","PRIMARY",4,"Not Available","www.amazon.com","2024-12-16T04:08:02Z","2025-01-13T07:24:21Z","Yes"
"Highest Bidder","B0872K48RW","ITEM","10 USD","Item Owner","Terminated","Highest Bidder","Landish, Lauren","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-28T20:57:21Z","2025-01-13T07:24:21Z","Yes"
"Theirs for the Night: (A MMF Romance) (Twisted Hearts)","B07DJPWWZT","ITEM","1 USD","Item Owner","Terminated","Theirs for the Night A MMF Romance Twisted Hearts","Robert, Katee","Robert, Katee B0B8B7NBWY","Twisted Hearts B0B8B7NBWY","PRIMARY",1,"Not Available","www.amazon.com","2024-12-30T00:00:00Z","2025-01-13T07:24:21Z","Yes"
"Forever Theirs: (A MMF Romance) (Twisted Hearts Book 1)","B07DP7HT14","ITEM","5 USD","Item Owner","Terminated","Forever Theirs A MMF Romance Twisted Hearts Book 1","Robert, Katee","Robert, Katee B08R3MHKDR","Twisted Hearts B08R3MHKDR","PRIMARY",1,"Not Available","www.amazon.com","2024-12-31T05:26:59Z","2025-01-13T07:24:21Z","Yes"
"Trick Shot: A Spicy Christmas Novella (Brother Puckers Book 1)","B0CK55PS1P","ITEM","4 USD","Item Owner","Terminated","Trick Shot A Spicy Christmas Novella Brother Puckers Book 1","Grosse, Kayla","Grosse, Kayla B0CPQ7HXLQ","Brother Puckers B0CPQ7HXLQ","PRIMARY",1,"Not Available","www.amazon.com","2025-01-02T00:00:00Z","2025-01-13T07:24:21Z","Yes"
"Butterfly: A dark college hockey romance (Tabb U Book 1)","B0D2PFVNXV","ITEM","6 USD","Item Owner","Terminated","Butterfly A dark college hockey romance Tabb U Book 1","Brenner, Jo","Brenner, Jo B0F8W13CRN","Tabb U B0F8W13CRN","PRIMARY",1,"Not Available","www.amazon.com","2025-01-09T00:00:00Z","2025-01-13T07:24:21Z","Yes"
"Bound (Highest Bidder Book 5)","B0BNQV7L3T","ITEM","6 USD","Item Owner","Terminated","Bound Highest Bidder Book 5","Landish, Lauren","Landish, Lauren B074BDM31Z","Highest Bidder B074BDM31Z","PRIMARY",5,"Not Available","www.amazon.com","2025-01-11T00:00:00Z","2025-01-13T07:24:21Z","Yes"
"Not Available","B0DWTVHSR5","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-01-08T00:00:00Z","2025-01-08T00:00:00Z","Not Available"
"Kingdom of Ash","B07J66Q8BM","ITEM","0 USD","Item Owner","Fulfilled","Kingdom of Ash","Maas, Sarah J","Maas, Sarah J B07F7PTQ3D","Throne Of Glass Series B07F7PTQ3D","PRIMARY",7,"Not Available","www.amazon.com","2025-01-06T07:33:06Z","2025-01-06T07:33:13Z","No"
"House of Sky and Breath (Crescent City)","B093WB84G1","ITEM","10 USD","Item Owner","Fulfilled","House of Sky and Breath Crescent City","Maas, Sarah J","Maas, Sarah J B082M94N77","Crescent City B082M94N77","PRIMARY",2,"Not Available","www.amazon.com","2025-01-06T02:48:41Z","2025-01-06T02:48:43Z","No"
"House of Earth and Blood (Crescent City Book 1)","B07QBC8QTP","ITEM","8 USD","Item Owner","Fulfilled","House of Earth and Blood Crescent City Book 1","Maas, Sarah J","Maas, Sarah J B082M94N77","Crescent City B082M94N77","PRIMARY",1,"Not Available","www.amazon.com","2025-01-06T02:48:41Z","2025-01-06T02:48:43Z","No"
"House of Flame and Shadow (Crescent City)","B0BY9M2C4X","ITEM","8 USD","Item Owner","Fulfilled","House of Flame and Shadow Crescent City","Maas, Sarah J","Maas, Sarah J B082M94N77","Crescent City B082M94N77","PRIMARY",3,"Not Available","www.amazon.com","2025-01-06T02:48:41Z","2025-01-06T02:48:42Z","No"
"Tower of Dawn","B0759XMXLV","ITEM","0 USD","Item Owner","Fulfilled","Tower of Dawn","Maas, Sarah J","Maas, Sarah J B07F7PTQ3D","Throne Of Glass Series B07F7PTQ3D","PRIMARY",6,"Not Available","www.amazon.com","2025-01-03T19:42:46Z","2025-01-03T19:42:52Z","No"
"Not Available","B089FCXRRB","Not Available","Not Available","Not Interested","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","www.amazon.com","2025-01-03T00:00:00Z","2025-01-03T00:00:00Z","Not Available"
"Empire of Storms","B01KIQV5EU","ITEM","0 USD","Item Owner","Fulfilled","Empire of Storms","Maas, Sarah J","Maas, Sarah J B07F7PTQ3D","Throne Of Glass Series B07F7PTQ3D","PRIMARY",5,"Not Available","www.amazon.com","2024-12-31T06:42:33Z","2024-12-31T06:42:34Z","No"
"Cruel Winter with You: Under the Mistletoe Collection","B0DKK242GB","ITEM","1 USD","Item Owner","Terminated","Cruel Winter with You Under the Mistletoe Collection","Hazelwood, Ali","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",1,"Not Available","www.amazon.com","2024-12-09T22:41:37Z","2024-12-31T05:26:39Z","Yes"
"Merry Ever After: Under the Mistletoe Collection","B0DKK3382L","ITEM","1 USD","Item Owner","Terminated","Merry Ever After Under the Mistletoe Collection","Bailey, Tessa","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",2,"Not Available","www.amazon.com","2024-12-09T22:41:52Z","2024-12-31T05:26:38Z","Yes"
"Merriment and Mayhem: Under the Mistletoe Collection","B0DKK47K33","ITEM","1 USD","Item Owner","Terminated","Merriment and Mayhem Under the Mistletoe Collection","Bellefleur, Alexandria","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",4,"Not Available","www.amazon.com","2024-12-09T22:41:57Z","2024-12-31T05:26:38Z","Yes"
"Only Santas in the Building: Under the Mistletoe Collection","B0DKK2X9ZX","ITEM","1 USD","Item Owner","Terminated","Only Santas in the Building Under the Mistletoe Collection","Daria, Alexis","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",5,"Not Available","www.amazon.com","2024-12-09T22:41:57Z","2024-12-31T05:26:38Z","Yes"
"All by My Elf: Under the Mistletoe Collection","B0DKK2KLKW","ITEM","1 USD","Item Owner","Terminated","All by My Elf Under the Mistletoe Collection","Dade, Olivia","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",3,"Not Available","www.amazon.com","2024-12-09T22:41:57Z","2024-12-31T05:26:37Z","Yes"
"Cruel Winter with You (Under the Mistletoe collection)","B0D9KNVB11","ITEM","1 USD","Item Owner","Terminated","Cruel Winter with You Under the Mistletoe collection","Hazelwood, Ali","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",1,"Not Available","www.amazon.com","2024-12-09T00:00:00Z","2024-12-31T05:26:35Z","Yes"
"Merry Ever After (Under the Mistletoe collection)","B0D9KL14L4","ITEM","1 USD","Item Owner","Terminated","Merry Ever After Under the Mistletoe collection","Bailey, Tessa","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",2,"Not Available","www.amazon.com","2024-12-09T22:41:52Z","2024-12-31T05:26:35Z","Yes"
"All by My Elf (Under the Mistletoe collection)","B0D9KJMVRB","ITEM","1 USD","Item Owner","Terminated","All by My Elf Under the Mistletoe collection","Dade, Olivia","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",3,"Not Available","www.amazon.com","2024-12-09T22:41:56Z","2024-12-31T05:26:35Z","Yes"
"Merriment and Mayhem (Under the Mistletoe collection)","B0DH8KCRSL","ITEM","1 USD","Item Owner","Terminated","Merriment and Mayhem Under the Mistletoe collection","Bellefleur, Alexandria","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",4,"Not Available","www.amazon.com","2024-12-09T22:41:57Z","2024-12-31T05:26:35Z","Yes"
"Only Santas in the Building (Under the Mistletoe collection)","B0DFCV9VB4","ITEM","1 USD","Item Owner","Terminated","Only Santas in the Building Under the Mistletoe collection","Daria, Alexis","Hazelwood, Ali B0DJM25VTC","Under the Mistletoe B0DJM25VTC","PRIMARY",5,"Not Available","www.amazon.com","2024-12-09T22:41:57Z","2024-12-31T05:26:35Z","Yes"
"Season's Schemings: A Holiday Hockey Rom Com (Cyclones Christmas Book 1)","B0CN25HCG7","ITEM","5 USD","Item Owner","Terminated","Season's Schemings A Holiday Hockey Rom Com Cyclones Christmas Book 1","Bailey, Katie","Bailey, Katie B0DJLBHTV1","Cyclones Christmas B0DJLBHTV1","PRIMARY",1,"Not Available","www.amazon.com","2024-12-19T00:00:00Z","2024-12-31T05:26:35Z","Yes"
"Holiday Hostilities : A Festive Hockey Rom Com (Cyclones Christmas Book 2)","B0DJM93XSS","ITEM","5 USD","Item Owner","Terminated","Holiday Hostilities A Festive Hockey Rom Com Cyclones Christmas Book 2","Bailey, Katie","Bailey, Katie B0DJLBHTV1","Cyclones Christmas B0DJLBHTV1","PRIMARY",2,"Not Available","www.amazon.com","2024-12-19T00:00:00Z","2024-12-31T05:26:34Z","Yes"
"A Worthy Opponent (Wicked Villains Book 3)","B07X8Z1QSQ","ITEM","5 USD","Not Interested","Not Available","Worthy Opponent Wicked Villains Book 3, A","Robert, Katee","Robert, Katee B07W7TGSVX","Wicked Villains B07W7TGSVX","PRIMARY",3,"Not Available","www.amazon.com","2024-12-31T00:00:00Z","2024-12-31T00:00:00Z","Not Available"
"Learn My Lesson (Wicked Villains Book 2)","B07VZDCG1G","ITEM","5 USD","Not Interested","Not Available","Learn My Lesson Wicked Villains Book 2","Robert, Katee","Robert, Katee B07W7TGSVX","Wicked Villains B07W7TGSVX","PRIMARY",2,"Not Available","www.amazon.com","2024-12-31T00:00:00Z","2024-12-31T00:00:00Z","Not Available"
"Desperate Measures (Deluxe Edition) (Wicked Villains, 1)","1464227993","ITEM","8 USD","Not Interested","Not Available","Desperate Measures Deluxe Edition Wicked Villains 1","Robert, Katee","Robert, Katee B07W7TGSVX","Wicked Villains B07W7TGSVX","PRIMARY",1,"Not Available","www.amazon.com","2024-12-31T00:00:00Z","2024-12-31T00:00:00Z","Not Available"
"Queen of Shadows","B012BQ4GQE","ITEM","0 USD","Item Owner","Fulfilled","Queen of Shadows","Maas, Sarah J","Maas, Sarah J B07F7PTQ3D","Throne Of Glass Series B07F7PTQ3D","PRIMARY",4,"Not Available","www.amazon.com","2024-12-29T19:58:05Z","2024-12-29T19:58:12Z","No"
"The Naughty, the Nice and the Nanny: Holiday Brothers, Book 1","B09WJCKRSH","ITEM","0 USD","Item Owner","Fulfilled","Naughty the Nice and the Nanny Holiday Brothers Book 1, The","Nash, Willa","Perry, Devney B09FTMGZLK","Holiday Brothers B09FTMGZLK","PRIMARY",1,"Not Available","www.amazon.com","2024-12-18T18:21:50Z","2024-12-18T18:21:50Z","No"
"How to Lose a Guy Before Christmas","B0CMYRQZ4L","ITEM","0 USD","Item Owner","Fulfilled","How to Lose a Guy Before Christmas","Pine, A J","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-18T18:20:54Z","2024-12-18T18:20:54Z","No"
"Not Another Christmas Rom Com","B0DKKMQ1VC","ITEM","0 USD","Item Owner","Fulfilled","Not Another Christmas Rom Com","Pine, A J","Not Available","Not Available","SELF","Not Available","Not Available","www.amazon.com","2024-12-18T18:20:21Z","2024-12-18T18:20:21Z","No"
"Taming 7 (Boys of Tommen Book 5)","B0CFD5NCP9","ITEM","7 USD","Item Owner","Fulfilled","Taming 7 Boys of Tommen Book 5","Walsh, Chloe","Walsh, Chloe B07MDWGDVH","Boys of Tommen B07MDWGDVH","PRIMARY",5,"Not Available","www.amazon.com","2024-12-17T00:00:00Z","2024-12-17T17:23:53Z","No"
"Puck Me Secretly (A Vancouver Wolves Hockey Romance Book 1)","B07JH7ZKVX","ITEM","5 USD","Item Owner","Terminated","Puck Me Secretly A Vancouver Wolves Hockey Romance Book 1","Stone, Odette","Stone, Odette B07PB7F15C","Vancouver Wolves Hockey Romance, A B07PB7F15C","PRIMARY",1,"Not Available","www.amazon.com","2024-12-09T00:00:00Z","2024-12-14T04:27:59Z","Yes"
"Forget Your Morals: A Forbidden Secret Romance (The Carlson Brothers)","B0C6JG3XJB","ITEM","4 USD","Item Owner","Terminated","Forget Your Morals A Forbidden Secret Romance The Carlson Brothers","Blue, Sarah","Blue, Sarah B0C6LDNBKN","Carlson Brothers, The B0C6LDNBKN","PRIMARY",2,"Not Available","www.amazon.com","2024-12-10T00:00:00Z","2024-12-14T04:27:59Z","Yes"
"Binding 13 (Boys of Tommen Book 1)","B0C44DX85D","ITEM","8 USD","Item Owner","Terminated","Binding 13 Boys of Tommen Book 1","Walsh, Chloe","Walsh, Chloe B07MDWGDVH","Boys of Tommen B07MDWGDVH","PRIMARY",1,"Not Available","www.amazon.com","2024-12-11T00:00:00Z","2024-12-14T04:27:59Z","Yes"
"Keeping 13 (Boys of Tommen Book 2)","B0C44CFZPD","ITEM","9 USD","Item Owner","Terminated","Keeping 13 Boys of Tommen Book 2","Walsh, Chloe","Walsh, Chloe B07MDWGDVH","Boys of Tommen B07MDWGDVH","PRIMARY",2,"Not Available","www.amazon.com","2024-12-12T17:54:44Z","2024-12-14T04:27:58Z","Yes"
